"TALHAO";"AREA_TL";"DATA_PL";"ESPAC";"PARCELA";"DATA_MD";"AREA_PC";"COVA";"DAP";"HT";"HD";"HT_EST";"VCC";"VSC";"AS";"I"
2;45;"2007-04-01";"3x3";2;"2012-09-04";810;90;16;NA;23,76;24,2555795903753;0,231126844053373;0,202837618276272;0,0201061929829747;66,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;1;13;20,9;20,7;20,9;0,136398981224133;0,118976998835459;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;2;14;20,3;20,7;20,3;0,1528073117903;0,133568814805764;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;3;13;21;20,7;21;0,1369908888414;0,119493868407692;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;4;13;19,7;20,7;19,7;0,129275171673007;0,112756493018592;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;5;11,5;18,9;20,7;18,9;0,0987601140135207;0,0858352202660372;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;6;12;19,4;20,7;19,4;0,109595009578029;0,0953707548585642;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;7;13,5;20,5;20,7;20,5;0,143934673035792;0,125683516187196;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;8;13;19,5;20,7;19,5;0,128084012896359;0,111716409951942;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;9;9;17,2;20,7;17,2;0,0570577447758831;0,0492390540456787;0,00636172512351933;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;10;13;19,4;20,7;19,4;0,127488008773751;0,111196001513467;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;11;12;18,9;20,7;18,9;0,107029529550714;0,0931358367768996;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;12;12;19,3;20,7;19,3;0,109082409658944;0,094924198796235;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;13;12;20;20,7;20;0,112665506588359;0,0980456935369337;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;14;11,5;20;20,7;20;0,10396063892615;0,0903602092612158;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;15;12,5;20,1;20,7;20,1;0,122250933912133;0,106512243727737;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;16;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;17;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;18;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;19;12,5;NA;20,7;20,0757155085357;0,122116936967739;0,106395370211828;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;20;14,5;NA;20,7;21,3539078956186;0,170953798507327;0,14958838049319;0,0165129963854313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;21;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;22;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;23;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;24;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;25;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;26;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;27;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;28;11,5;NA;20,7;19,3095160063261;0,100699402586614;0,0875225701093618;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;29;12,5;NA;20,7;20,0757155085357;0,122116936967739;0,106395370211828;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;30;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;31;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;32;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;33;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;34;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;35;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;36;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;37;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;38;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;39;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;40;12,5;NA;20,7;20,0757155085357;0,122116936967739;0,106395370211828;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;41;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;42;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;43;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;44;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;45;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;46;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;47;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;48;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;49;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;50;11;NA;20,7;18,8872756050312;0,0907489534026202;0,0787721115483404;0,00950331777710912;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;51;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;52;11,5;NA;20,7;19,3095160063261;0,100699402586614;0,0875225701093618;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;53;10,5;NA;20,7;18,4354084447176;0,0813073259940957;0,0704809270838195;0,00865901475145687;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;54;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;55;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;56;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;57;NA;NA;20,7;NA;NA;NA;NA;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;58;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;59;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;60;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;61;11,5;NA;20,7;19,3095160063261;0,100699402586614;0,0875225701093618;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;62;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;63;13,5;20,3;20,7;20,3;0,142660218694325;0,124569454606154;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;64;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;65;11,5;NA;20,7;19,3095160063261;0,100699402586614;0,0875225701093618;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;66;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;67;13,5;NA;20,7;20,7523377025928;0,145540992745445;0,127087692519032;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;68;12,5;NA;20,7;20,0757155085357;0,122116936967739;0,106395370211828;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;69;12;NA;20,7;19,7048569515443;0,111156198406457;0,09673081265778;0,0113097335529233;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;70;11;NA;20,7;18,8872756050312;0,0907489534026202;0,0787721115483404;0,00950331777710912;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;71;13;20,5;20,7;20,5;0,134028707042604;0,116907236643107;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;72;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;73;13,5;21,3;20,7;21,3;0,149021072941638;0,130129888350083;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;74;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;75;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;76;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;77;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;78;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;79;11,5;NA;20,7;19,3095160063261;0,100699402586614;0,0875225701093618;0,0103868907109313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;80;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;81;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;82;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;83;13,5;21,2;20,7;21,2;0,148386256354032;0,129574942316202;0,0143138815279185;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;84;14;NA;20,7;21,0617187378932;0,15799986774665;0,138112667238529;0,01539380400259;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;85;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;86;12,5;20,2;20,7;20,2;0,122802555673027;0,106993375384785;0,0122718463030851;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;87;14,5;NA;20,7;21,3539078956186;0,170953798507327;0,14958838049319;0,0165129963854313;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;88;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;89;15;NA;20,7;21,6302738460413;0,184400739702379;0,161513522712138;0,0176714586764426;63,1
2;45;"2007-07-01";"3x3";3;"2012-09-05";810;90;13;NA;20,7;20,4242386032714;0,133579287531208;0,116514800661161;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;1;13;19,2;19,98;19,2;0,126295143067514;0,110154443928255;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;2;11;18,2;19,98;18,2;0,087748192018247;0,0761645863149484;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;3;12,5;18,6;19,98;18,6;0,113945218978425;0,0992681843262569;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;4;12,5;18,8;19,98;18,8;0,115056138428253;0,100237070978335;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;5;13;19;19,98;19;0,125101123219729;0,109111889359125;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;6;13;19,4;19,98;19,4;0,127488008773751;0,111196001513467;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;7;10,5;16,8;19,98;16,8;0,0747362941022951;0,064778891496092;0,00865901475145687;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;8;12;19,1;19,98;19,1;0,108056468522651;0,0940304477786472;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;9;13;19;19,98;19;0,125101123219729;0,109111889359125;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;10;12;19;19,98;19;0,107543124481769;0,0935832503919997;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;11;13;17,9;19,98;17,9;0,118512774931839;0,103359492687956;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;12;13;18,2;19,98;18,2;0,120313232240909;0,104931468074864;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;13;12;18,2;19,98;18,2;0,103427216148669;0,0899977803383974;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;14;11;18;19,98;18;0,0868729976035873;0,0754041003547031;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;15;11,5;18;19,98;18;0,0944842525790333;0,0821149775791837;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;16;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;17;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;18;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;19;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;20;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;21;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;22;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;23;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;24;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;25;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;26;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;27;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;28;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;29;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;30;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;31;10,5;NA;19,98;17,9093313841994;0,0791997045030451;0,068651974391936;0,00865901475145687;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;32;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;33;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;34;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;35;9,5;NA;19,98;17,152657800882;0,0630366663101673;0,0544828123087149;0,00708821842466197;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;36;10;NA;19,98;17,5458372510522;0,0708941744686162;0,0613655249004123;0,00785398163397448;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;37;10;NA;19,98;17,5458372510522;0,0708941744686162;0,0613655249004123;0,00785398163397448;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;38;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;39;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;40;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;41;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;42;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;43;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;44;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;45;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;46;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;47;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;48;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;49;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;50;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;51;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;52;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;53;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;54;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;55;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;56;13,5;NA;19,98;19,6181646890418;0,138306536486359;0,120763775064944;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;57;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;58;11;NA;19,98;18,2463112015562;0,087950720903856;0,0763405716814893;0,00950331777710912;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;59;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;60;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;61;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;62;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;63;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;64;13,5;NA;19,98;19,6181646890418;0,138306536486359;0,120763775064944;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;65;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;66;13;20,6;19,98;20,6;0,134621674937002;0,117425022186651;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;67;13;20,2;19,98;20,2;0,132248186017481;0,115352482815247;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;68;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;69;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;70;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;71;13,5;20,8;19,98;20,8;0,145844194983401;0,127352740917355;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;72;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;73;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;74;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;75;13;19,3;19,98;19,3;0,126891719369393;0,110675346637071;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;76;13;19;19,98;19;0,125101123219729;0,109111889359125;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;77;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;78;11,5;NA;19,98;18,5595229337349;0,0971447944812986;0,084429779283673;0,0103868907109313;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;79;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;80;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;81;12;NA;19,98;18,8513545667207;0,106779597928641;0,0929181119348598;0,0113097335529233;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;82;12,5;NA;19,98;19,1238907937426;0,116852900825919;0,101804136066175;0,0122718463030851;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;83;10;NA;19,98;17,5458372510522;0,0708941744686162;0,0613655249004123;0,00785398163397448;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;84;15;NA;19,98;20,2540103339276;0,173724973097372;0,15215288530944;0,0176714586764426;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;85;13;NA;19,98;19,3789585237445;0,127362564432622;0,111086468559436;0,0132732289614169;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;86;13,5;NA;19,98;19,6181646890418;0,138306536486359;0,120763775064944;0,0143138815279185;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;87;15,5;NA;19,98;20,442441550554;0,186387213449849;0,163397650034617;0,0188691908756237;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;88;14;NA;19,98;19,842927766346;0,149682846139628;0,130834768068718;0,01539380400259;63,1
4;51;"2007-07-01";"3x3";4;"2012-09-05";810;89;13,5;NA;19,98;19,6181646890418;0,138306536486359;0,120763775064944;0,0143138815279185;63,1
