"TALHAO";"AREA_TL";"DATA_PL";"ESPAC";"PARCELA";"DATA_MD";"AREA_PC";"COVA";"DAP";"HT";"HD";"HT_EST"
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;62;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;63;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;64;16;NA;22,5;22,8725038685938
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;65;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;66;12;NA;22,5;20,9099564419998
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;67;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;68;12;NA;22,5;20,9099564419998
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;69;15;NA;22,5;22,4657847455633
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;70;15;NA;22,5;22,4657847455633
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;71;15;NA;22,5;22,4657847455633
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;72;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;73;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;74;13;NA;22,5;21,4951757014937
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;75;13;NA;22,5;21,4951757014937
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;76;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;77;16;22,8;22,5;22,8
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;78;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;79;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;80;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;81;11;NA;22,5;20,2388412515059
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;82;13;NA;22,5;21,4951757014937
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;83;13;NA;22,5;21,4951757014937
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;84;13,5;NA;22,5;21,7605036109191
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;85;13;NA;22,5;21,4951757014937
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;86;14,5;NA;22,5;22,2444921321797
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;87;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;88;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;89;14;NA;22,5;22,0098112211264
4;51;"2007-05-01";"3x3";11;"2012-09-05";810;90;15;NA;22,5;22,4657847455633
